Battery_Capacity_kWh,Vehicle_Age_Months,Total_Charging_Cycles,Avg_Temperature_C,Fast_Charge_Ratio,Avg_Discharge_Rate_C,Internal_Resistance_Ohm,SoH_Percent,Battery_Status,Car_Model_BYD Atto 3,Car_Model_Ford Mustang Mach-E,Car_Model_Hyundai Ioniq 5,Car_Model_Tesla Model 3,Car_Model_Wuling Air EV,Battery_Type_LFP,Battery_Type_NMC,Driving_Style_Aggressive,Driving_Style_Conservative,Driving_Style_Moderate,Thermal_Stress_Index,Monthly_Charge_Intensity,Power_Stress
60.0,13,92,18.9,0.94,1.38,0.0226,98.95,Healthy,True,False,False,False,False,True,False,False,True,False,17.766,6.571428571428571,0.031187999999999997
75.0,70,878,11.1,0.2,1.08,0.0441,91.48,Healthy,False,False,False,True,False,False,True,False,False,True,2.22,12.366197183098592,0.047628000000000004
72.6,1,8,14.3,0.61,0.85,0.0193,100.0,Healthy,False,False,True,False,False,False,True,False,False,True,8.723,4.0,0.016405
26.0,94,621,21.9,0.43,1.14,0.0282,96.44,Healthy,False,False,False,False,True,True,False,False,True,False,9.417,6.536842105263158,0.032147999999999996
60.0,6,40,34.4,0.31,2.11,0.0209,99.74,Healthy,True,False,False,False,False,True,False,False,False,True,10.664,5.714285714285714,0.04409899999999999
60.0,92,506,13.0,0.6,1.21,0.0256,97.16,Healthy,True,False,False,False,False,True,False,False,False,True,7.8,5.440860215053763,0.030976
26.0,2,18,11.3,0.58,1.99,0.0206,100.0,Healthy,False,False,False,False,True,True,False,True,False,False,6.554,6.0,0.040994
88.0,5,58,18.0,0.82,0.59,0.0222,99.14,Healthy,False,True,False,False,False,False,True,False,True,False,14.76,9.666666666666666,0.013098
72.6,43,306,18.7,0.52,0.53,0.0311,95.91,Healthy,False,False,True,False,False,False,True,True,False,False,9.724,6.954545454545454,0.016483
72.6,68,770,16.4,0.88,2.14,0.0446,91.88,Healthy,False,False,True,False,False,False,True,False,False,True,14.431999999999999,11.159420289855072,0.095444
72.6,17,250,26.1,0.97,2.35,0.0312,95.94,Healthy,False,False,True,False,False,False,True,True,False,False,25.317,13.88888888888889,0.07332
88.0,58,435,14.7,0.7,0.62,0.0347,94.93,Healthy,False,True,False,False,False,False,True,False,False,True,10.29,7.372881355932203,0.021514000000000002
72.6,73,956,23.6,0.79,1.92,0.051,89.7,Healthy,False,False,True,False,False,False,True,False,False,True,18.644000000000002,12.91891891891892,0.09792
60.0,41,281,23.4,0.41,1.55,0.0225,98.12,Healthy,True,False,False,False,False,True,False,False,True,False,9.594,6.690476190476191,0.034874999999999996
88.0,76,700,27.0,0.58,1.76,0.0395,93.74,Healthy,False,True,False,False,False,False,True,False,True,False,15.659999999999998,9.090909090909092,0.06952
75.0,63,919,49.0,0.01,0.61,0.0771,80.95,Healthy,False,False,False,True,False,False,True,True,False,False,0.49,14.359375,0.047031
88.0,15,135,7.7,0.07,2.01,0.0249,98.66,Healthy,False,True,False,False,False,False,True,False,True,False,0.539,8.4375,0.05004899999999999
60.0,27,269,24.6,0.68,1.56,0.0224,98.97,Healthy,True,False,False,False,False,True,False,False,True,False,16.728,9.607142857142858,0.034944
75.0,80,902,27.1,0.6,2.04,0.0446,92.0,Healthy,False,False,False,True,False,False,True,False,True,False,16.26,11.135802469135802,0.09098400000000001
26.0,33,313,28.2,0.57,1.92,0.0235,98.27,Healthy,False,False,False,False,True,True,False,True,False,False,16.073999999999998,9.205882352941176,0.04512
88.0,77,573,36.6,0.99,2.27,0.0431,92.12,Healthy,False,True,False,False,False,False,True,False,True,False,36.234,7.346153846153846,0.097837
26.0,28,384,26.2,0.15,1.91,0.0225,97.73,Healthy,False,False,False,False,True,True,False,False,True,False,3.9299999999999997,13.241379310344827,0.042975
26.0,53,480,42.9,0.9,1.43,0.0282,95.02,Healthy,False,False,False,False,True,True,False,False,True,False,38.61,8.88888888888889,0.040326
72.6,52,554,35.1,0.03,0.54,0.0397,94.02,Healthy,False,False,True,False,False,False,True,False,False,True,1.053,10.452830188679245,0.021438000000000002
26.0,83,986,31.5,0.07,0.58,0.0313,94.01,Healthy,False,False,False,False,True,True,False,False,False,True,2.205,11.738095238095237,0.018154
88.0,78,1141,23.9,0.75,2.12,0.0586,87.69,Healthy,False,True,False,False,False,False,True,False,False,True,17.924999999999997,14.443037974683545,0.12423200000000001
75.0,14,58,19.0,0.16,2.15,0.0223,98.85,Healthy,False,False,False,True,False,False,True,False,False,True,3.04,3.8666666666666667,0.047945
72.6,84,765,20.1,0.93,0.99,0.0437,92.12,Healthy,False,False,True,False,False,False,True,False,True,False,18.693,9.0,0.043263
75.0,5,70,13.8,0.79,2.47,0.0224,99.25,Healthy,False,False,False,True,False,False,True,False,False,True,10.902000000000001,11.666666666666666,0.055328
26.0,79,324,21.0,0.07,1.5,0.0245,98.74,Healthy,False,False,False,False,True,True,False,False,False,True,1.4700000000000002,4.05,0.036750000000000005
26.0,76,362,19.8,0.02,1.94,0.0229,97.62,Healthy,False,False,False,False,True,True,False,False,False,True,0.396,4.701298701298701,0.044426
88.0,73,1034,29.9,0.03,2.17,0.0429,92.48,Healthy,False,True,False,False,False,False,True,False,True,False,0.8969999999999999,13.972972972972974,0.093093
72.6,89,753,26.9,0.6,0.72,0.0398,93.37,Healthy,False,False,True,False,False,False,True,False,True,False,16.139999999999997,8.366666666666667,0.028656
60.0,58,399,26.9,0.32,1.61,0.0244,97.83,Healthy,True,False,False,False,False,True,False,False,True,False,8.608,6.762711864406779,0.039284000000000006
60.0,86,776,15.5,0.3,1.57,0.03,95.44,Healthy,True,False,False,False,False,True,False,False,False,True,4.6499999999999995,8.919540229885058,0.0471
60.0,3,34,24.9,0.16,1.78,0.0213,99.8,Healthy,True,False,False,False,False,True,False,True,False,False,3.984,8.5,0.037913999999999996
75.0,60,285,26.4,0.12,1.7,0.0258,98.04,Healthy,False,False,False,True,False,False,True,False,False,True,3.1679999999999997,4.672131147540983,0.043859999999999996
75.0,11,66,12.1,0.61,2.07,0.0216,99.76,Healthy,False,False,False,True,False,False,True,False,True,False,7.380999999999999,5.5,0.044712
72.6,78,1107,39.5,0.9,2.32,0.0876,77.37,Replace Required,False,False,True,False,False,False,True,True,False,False,35.550000000000004,14.012658227848101,0.20323199999999997
72.6,16,114,19.7,0.76,1.1,0.0221,98.81,Healthy,False,False,True,False,False,False,True,False,False,True,14.972,6.705882352941177,0.024310000000000005
60.0,71,1025,29.9,0.01,2.31,0.0327,94.58,Healthy,True,False,False,False,False,True,False,False,False,True,0.299,14.23611111111111,0.075537
72.6,13,55,17.7,0.2,1.21,0.0218,99.57,Healthy,False,False,True,False,False,False,True,False,True,False,3.54,3.9285714285714284,0.026378
26.0,54,323,29.0,0.13,1.65,0.0248,98.2,Healthy,False,False,False,False,True,True,False,False,True,False,3.77,5.872727272727273,0.04092
88.0,61,620,29.8,0.81,0.97,0.04,92.84,Healthy,False,True,False,False,False,False,True,False,True,False,24.138,10.0,0.0388
60.0,69,884,27.5,0.08,1.93,0.0272,95.67,Healthy,True,False,False,False,False,True,False,False,False,True,2.2,12.628571428571428,0.052495999999999994
60.0,60,752,8.0,0.42,1.21,0.0287,95.87,Healthy,True,False,False,False,False,True,False,False,False,True,3.36,12.327868852459016,0.034727
72.6,33,429,20.7,0.05,2.45,0.0287,97.16,Healthy,False,False,True,False,False,False,True,False,True,False,1.035,12.617647058823529,0.070315
72.6,65,403,42.0,0.84,0.89,0.045,91.49,Healthy,False,False,True,False,False,False,True,False,False,True,35.28,6.106060606060606,0.04005
26.0,45,258,27.1,0.15,0.94,0.0229,98.87,Healthy,False,False,False,False,True,True,False,True,False,False,4.065,5.608695652173913,0.021526
72.6,47,665,11.4,0.93,0.77,0.0421,93.18,Healthy,False,False,True,False,False,False,True,False,True,False,10.602,13.854166666666666,0.032417
75.0,45,282,41.8,0.62,1.45,0.0329,95.36,Healthy,False,False,False,True,False,False,True,False,False,True,25.915999999999997,6.130434782608695,0.047705
72.6,15,196,16.5,0.22,1.85,0.0236,98.21,Healthy,False,False,True,False,False,False,True,True,False,False,3.63,12.25,0.043660000000000004
72.6,75,335,36.1,0.33,1.83,0.0287,96.89,Healthy,False,False,True,False,False,False,True,False,True,False,11.913,4.407894736842105,0.052521
72.6,23,104,38.2,0.43,2.2,0.0242,99.25,Healthy,False,False,True,False,False,False,True,False,True,False,16.426000000000002,4.333333333333333,0.05324
88.0,32,459,24.7,0.83,1.53,0.0336,95.16,Healthy,False,True,False,False,False,False,True,False,False,True,20.500999999999998,13.909090909090908,0.051407999999999995
88.0,11,152,26.8,0.23,2.23,0.0225,99.2,Healthy,False,True,False,False,False,False,True,False,True,False,6.164000000000001,12.666666666666666,0.050175
88.0,92,1222,18.4,0.44,0.54,0.0534,89.12,Healthy,False,True,False,False,False,False,True,False,True,False,8.096,13.13978494623656,0.028836000000000004
88.0,95,622,37.8,0.26,1.92,0.0428,92.97,Healthy,False,True,False,False,False,False,True,False,False,True,9.828,6.479166666666667,0.082176
72.6,74,365,29.7,0.79,2.39,0.0336,95.46,Healthy,False,False,True,False,False,False,True,False,False,True,23.463,4.866666666666666,0.080304
88.0,30,381,24.5,0.78,0.86,0.0286,96.64,Healthy,False,True,False,False,False,False,True,False,True,False,19.11,12.290322580645162,0.024596
88.0,86,429,25.5,0.02,1.13,0.0285,97.07,Healthy,False,True,False,False,False,False,True,False,False,True,0.51,4.931034482758621,0.032205
26.0,1,6,22.6,0.93,1.77,0.0199,100.0,Healthy,False,False,False,False,True,True,False,False,False,True,21.018,3.0,0.035223000000000004
88.0,91,1298,17.9,0.71,1.52,0.0628,85.78,Healthy,False,True,False,False,False,False,True,False,False,True,12.708999999999998,14.108695652173912,0.095456
72.6,30,228,23.3,0.25,2.46,0.0245,97.83,Healthy,False,False,True,False,False,False,True,False,False,True,5.825,7.354838709677419,0.060270000000000004
72.6,80,786,5.8,0.98,2.13,0.0458,91.77,Healthy,False,False,True,False,False,False,True,False,True,False,5.684,9.703703703703704,0.097554
88.0,57,840,35.2,0.45,0.94,0.0562,88.15,Healthy,False,True,False,False,False,False,True,True,False,False,15.840000000000002,14.482758620689655,0.052828
75.0,70,730,28.3,0.34,2.35,0.0416,93.21,Healthy,False,False,False,True,False,False,True,False,False,True,9.622000000000002,10.28169014084507,0.09776
88.0,30,438,16.4,0.37,2.37,0.0334,95.88,Healthy,False,True,False,False,False,False,True,False,True,False,6.068,14.129032258064516,0.079158
60.0,48,295,29.4,0.77,1.29,0.0247,98.02,Healthy,True,False,False,False,False,True,False,True,False,False,22.637999999999998,6.020408163265306,0.031863
26.0,93,1368,22.1,0.35,2.01,0.0382,91.32,Healthy,False,False,False,False,True,True,False,False,False,True,7.735,14.553191489361701,0.07678199999999999
88.0,7,96,25.4,0.07,2.47,0.0265,97.83,Healthy,False,True,False,False,False,False,True,False,True,False,1.778,12.0,0.065455
26.0,54,240,24.0,0.82,0.65,0.0243,98.11,Healthy,False,False,False,False,True,True,False,False,False,True,19.68,4.363636363636363,0.015795
72.6,36,194,31.4,0.71,1.79,0.0304,96.87,Healthy,False,False,True,False,False,False,True,True,False,False,22.293999999999997,5.243243243243243,0.054416
88.0,51,313,20.5,0.69,0.54,0.0321,95.99,Healthy,False,True,False,False,False,False,True,False,False,True,14.145,6.019230769230769,0.017334
60.0,36,429,30.4,0.93,1.96,0.0278,96.84,Healthy,True,False,False,False,False,True,False,False,True,False,28.272,11.594594594594595,0.054487999999999995
75.0,47,446,26.7,0.71,0.52,0.0367,94.14,Healthy,False,False,False,True,False,False,True,True,False,False,18.956999999999997,9.291666666666666,0.019084000000000004
26.0,27,227,34.4,0.54,1.21,0.0244,98.82,Healthy,False,False,False,False,True,True,False,False,False,True,18.576,8.107142857142858,0.029524
72.6,4,31,14.8,0.47,2.47,0.0228,99.44,Healthy,False,False,True,False,False,False,True,False,False,True,6.9559999999999995,6.2,0.056316000000000005
60.0,63,725,33.8,0.5,2.38,0.0306,94.61,Healthy,True,False,False,False,False,True,False,False,False,True,16.9,11.328125,0.07282799999999999
26.0,54,703,27.9,0.2,0.86,0.0276,96.22,Healthy,False,False,False,False,True,True,False,False,False,True,5.58,12.781818181818181,0.023736
26.0,47,692,18.9,0.37,0.82,0.0289,95.77,Healthy,False,False,False,False,True,True,False,False,True,False,6.992999999999999,14.416666666666666,0.023697999999999997
26.0,7,35,34.2,0.57,1.43,0.0202,100.0,Healthy,False,False,False,False,True,True,False,False,True,False,19.494,4.375,0.028886
75.0,7,77,34.3,0.31,2.29,0.0239,98.51,Healthy,False,False,False,True,False,False,True,False,True,False,10.633,9.625,0.054731
60.0,81,409,34.1,0.58,1.4,0.0258,97.47,Healthy,True,False,False,False,False,True,False,False,False,True,19.778,4.987804878048781,0.03612
75.0,56,392,9.6,0.31,2.33,0.0293,96.4,Healthy,False,False,False,True,False,False,True,False,True,False,2.976,6.87719298245614,0.068269
88.0,23,141,14.8,0.84,1.7,0.0278,97.85,Healthy,False,True,False,False,False,False,True,False,True,False,12.432,5.875,0.047259999999999996
60.0,35,328,24.2,0.08,2.38,0.0243,97.42,Healthy,True,False,False,False,False,True,False,False,False,True,1.936,9.11111111111111,0.057833999999999997
26.0,9,72,20.1,0.88,2.39,0.0226,99.09,Healthy,False,False,False,False,True,True,False,False,False,True,17.688000000000002,7.2,0.054014
75.0,74,424,23.7,0.14,2.35,0.0287,97.33,Healthy,False,False,False,True,False,False,True,False,True,False,3.318,5.653333333333333,0.067445
88.0,26,170,32.9,0.9,1.73,0.0264,98.06,Healthy,False,True,False,False,False,False,True,True,False,False,29.61,6.296296296296297,0.045672
88.0,3,43,36.3,0.99,0.62,0.0234,98.71,Healthy,False,True,False,False,False,False,True,False,True,False,35.937,10.75,0.014508
26.0,43,364,30.9,0.24,2.3,0.0222,98.23,Healthy,False,False,False,False,True,True,False,False,False,True,7.4159999999999995,8.272727272727273,0.05106
72.6,90,852,35.8,0.07,0.69,0.0467,91.47,Healthy,False,False,True,False,False,False,True,False,False,True,2.5060000000000002,9.362637362637363,0.032222999999999995
26.0,84,937,28.8,0.47,1.44,0.0328,94.11,Healthy,False,False,False,False,True,True,False,False,False,True,13.536,11.023529411764706,0.047232
88.0,21,130,20.1,0.49,0.85,0.0267,98.17,Healthy,False,True,False,False,False,False,True,False,False,True,9.849,5.909090909090909,0.022695
60.0,62,794,14.6,0.28,1.67,0.0265,96.11,Healthy,True,False,False,False,False,True,False,False,True,False,4.088,12.603174603174603,0.044254999999999996
72.6,55,577,29.9,0.88,2.07,0.041,93.39,Healthy,False,False,True,False,False,False,True,False,True,False,26.311999999999998,10.303571428571429,0.08487
88.0,65,850,29.1,0.05,1.15,0.0395,93.23,Healthy,False,True,False,False,False,False,True,False,True,False,1.455,12.878787878787879,0.045425
26.0,21,263,36.3,0.25,2.41,0.0228,98.45,Healthy,False,False,False,False,True,True,False,False,False,True,9.075,11.954545454545455,0.054948000000000004
72.6,80,898,31.5,0.39,2.01,0.0478,90.36,Healthy,False,False,True,False,False,False,True,False,False,True,12.285,11.08641975308642,0.096078
88.0,87,865,25.6,0.2,1.33,0.0367,93.88,Healthy,False,True,False,False,False,False,True,False,True,False,5.120000000000001,9.829545454545455,0.04881100000000001
72.6,70,280,28.0,0.11,0.67,0.0286,97.35,Healthy,False,False,True,False,False,False,True,False,False,True,3.08,3.943661971830986,0.019162000000000002
26.0,61,429,20.2,0.56,1.92,0.0268,97.08,Healthy,False,False,False,False,True,True,False,False,False,True,11.312000000000001,6.919354838709677,0.051456
72.6,20,160,38.5,0.28,2.37,0.0261,97.88,Healthy,False,False,True,False,False,False,True,False,False,True,10.780000000000001,7.619047619047619,0.06185700000000001
26.0,88,975,27.4,0.22,1.23,0.0281,95.63,Healthy,False,False,False,False,True,True,False,False,True,False,6.028,10.955056179775282,0.034562999999999997
60.0,41,256,3.5,0.52,0.95,0.0235,97.82,Healthy,True,False,False,False,False,True,False,False,False,True,1.82,6.095238095238095,0.022324999999999998
72.6,29,368,21.0,0.8,1.67,0.0316,95.78,Healthy,False,False,True,False,False,False,True,False,False,True,16.8,12.266666666666667,0.052772
60.0,25,184,24.9,0.62,1.85,0.0241,98.84,Healthy,True,False,False,False,False,True,False,False,False,True,15.437999999999999,7.076923076923077,0.044585
72.6,15,181,21.5,0.8,2.05,0.0281,97.95,Healthy,False,False,True,False,False,False,True,False,True,False,17.2,11.3125,0.057604999999999996
88.0,72,437,34.0,0.46,2.22,0.0315,96.06,Healthy,False,True,False,False,False,False,True,False,False,True,15.64,5.986301369863014,0.06993
26.0,79,1092,34.6,0.26,0.53,0.0322,93.57,Healthy,False,False,False,False,True,True,False,False,True,False,8.996,13.65,0.017066
75.0,18,255,26.0,0.15,2.47,0.0283,97.22,Healthy,False,False,False,True,False,False,True,False,False,True,3.9,13.421052631578947,0.069901
26.0,3,41,16.9,0.37,1.65,0.0225,99.41,Healthy,False,False,False,False,True,True,False,False,False,True,6.252999999999999,10.25,0.037125
26.0,47,626,28.9,0.73,1.08,0.0276,95.76,Healthy,False,False,False,False,True,True,False,False,False,True,21.096999999999998,13.041666666666666,0.029808
88.0,65,845,27.5,0.56,1.34,0.0538,89.08,Healthy,False,True,False,False,False,False,True,True,False,False,15.400000000000002,12.803030303030303,0.072092
72.6,84,1259,28.4,0.12,2.29,0.0511,89.5,Healthy,False,False,True,False,False,False,True,False,True,False,3.408,14.811764705882354,0.117019
75.0,46,460,15.5,0.8,2.19,0.036,95.04,Healthy,False,False,False,True,False,False,True,False,True,False,12.4,9.787234042553191,0.07884
60.0,64,444,35.9,0.42,0.57,0.0267,96.48,Healthy,True,False,False,False,False,True,False,False,False,True,15.078,6.8307692307692305,0.015219
60.0,79,830,27.1,0.25,1.73,0.0271,96.44,Healthy,True,False,False,False,False,True,False,False,False,True,6.775,10.375,0.046883
88.0,82,440,27.5,0.47,2.32,0.0368,94.66,Healthy,False,True,False,False,False,False,True,True,False,False,12.924999999999999,5.301204819277109,0.085376
60.0,45,223,25.9,0.16,1.96,0.0231,98.94,Healthy,True,False,False,False,False,True,False,False,False,True,4.144,4.8478260869565215,0.045276
60.0,52,541,26.8,0.49,0.72,0.0282,96.1,Healthy,True,False,False,False,False,True,False,False,True,False,13.132,10.20754716981132,0.020304
26.0,62,777,18.8,0.43,1.45,0.0292,95.75,Healthy,False,False,False,False,True,True,False,False,True,False,8.084,12.333333333333334,0.042339999999999996
88.0,77,436,24.5,0.78,1.15,0.0331,95.68,Healthy,False,True,False,False,False,False,True,False,True,False,19.11,5.589743589743589,0.038064999999999995
75.0,83,640,23.5,0.87,1.52,0.0454,91.14,Healthy,False,False,False,True,False,False,True,True,False,False,20.445,7.619047619047619,0.069008
60.0,95,1345,17.3,0.18,2.47,0.0324,93.75,Healthy,True,False,False,False,False,True,False,False,False,True,3.114,14.010416666666666,0.080028
72.6,7,88,33.7,0.23,1.63,0.0233,98.84,Healthy,False,False,True,False,False,False,True,False,True,False,7.751000000000001,11.0,0.037979
75.0,27,262,37.4,0.45,0.58,0.0298,96.4,Healthy,False,False,False,True,False,False,True,False,False,True,16.83,9.357142857142858,0.017283999999999997
